"""2022-02-06T21:41:07.864Z""",23.00,35.00
"""2022-02-06T21:44:07.873Z""",23.00,35.00
"""2022-02-06T21:47:07.884Z""",23.00,35.00
"""2022-02-06T21:50:07.896Z""",23.00,35.00
"""2022-02-06T21:53:08.583Z""",23.00,35.00
"""2022-02-06T21:56:07.901Z""",23.00,35.00
"""2022-02-06T21:59:08.907Z""",23.00,35.00
"""2022-02-06T22:02:08.912Z""",23.00,35.00
"""2022-02-06T22:05:07.935Z""",23.00,35.00
"""2022-02-06T22:08:08.931Z""",23.00,36.00
"""2022-02-06T22:11:07.954Z""",23.00,35.00
"""2022-02-06T22:14:08.953Z""",23.00,35.00
"""2022-02-06T22:17:07.978Z""",23.00,36.00
"""2022-02-06T22:20:07.986Z""",23.00,36.00
"""2022-02-06T22:23:07.994Z""",23.00,36.00
"""2022-02-06T22:26:08.005Z""",23.00,36.00
"""2022-02-06T22:29:08.992Z""",23.00,36.00
"""2022-02-06T22:32:08.012Z""",23.00,36.00
"""2022-02-06T22:35:08.024Z""",23.00,36.00
"""2022-02-06T22:38:09.026Z""",23.00,36.00
"""2022-02-06T22:41:08.034Z""",23.00,37.00
"""2022-02-06T22:44:09.029Z""",23.00,37.00
"""2022-02-06T22:47:08.050Z""",23.00,37.00
"""2022-02-06T22:50:09.236Z""",23.00,37.00
"""2022-02-06T22:53:09.052Z""",23.00,37.00
"""2022-02-06T22:56:08.571Z""",23.00,37.00
"""2022-02-06T22:59:08.086Z""",23.00,37.00
"""2022-02-06T23:02:09.077Z""",23.00,37.00
"""2022-02-06T23:05:08.096Z""",23.00,37.00
"""2022-02-06T23:08:08.104Z""",23.00,37.00
"""2022-02-06T23:11:08.115Z""",23.00,37.00
"""2022-02-06T23:14:08.617Z""",23.00,37.00
"""2022-02-06T23:17:08.134Z""",23.00,37.00
"""2022-02-06T23:20:08.624Z""",23.00,37.00
"""2022-02-06T23:23:08.623Z""",23.00,37.00
"""2022-02-06T23:26:08.623Z""",23.00,37.00
"""2022-02-06T23:29:08.139Z""",23.00,37.00
"""2022-02-06T23:32:09.136Z""",23.00,37.00
"""2022-02-06T23:35:08.153Z""",23.00,38.00
"""2022-02-06T23:38:08.154Z""",22.00,38.00
"""2022-02-06T23:41:08.157Z""",23.00,38.00
"""2022-02-06T23:44:08.157Z""",23.00,37.00
"""2022-02-06T23:47:09.340Z""",23.00,37.00
"""2022-02-06T23:50:08.170Z""",23.00,38.00
"""2022-02-06T23:53:08.172Z""",23.00,37.00
"""2022-02-06T23:56:08.676Z""",23.00,38.00
"""2022-02-06T23:59:08.185Z""",23.00,37.00
"""2022-02-07T00:02:08.191Z""",23.00,38.00
"""2022-02-07T00:05:09.188Z""",23.00,38.00
"""2022-02-07T00:08:08.204Z""",23.00,38.00
"""2022-02-07T00:11:08.211Z""",23.00,38.00
"""2022-02-07T00:14:09.200Z""",23.00,38.00
"""2022-02-07T00:17:08.216Z""",22.00,38.00
"""2022-02-07T00:20:08.219Z""",23.00,38.00
"""2022-02-07T00:23:09.218Z""",23.00,38.00
"""2022-02-07T00:26:08.232Z""",22.00,38.00
"""2022-02-07T00:29:08.237Z""",22.00,38.00
"""2022-02-07T00:32:08.737Z""",22.00,38.00
"""2022-02-07T00:35:09.240Z""",22.00,38.00
"""2022-02-07T00:38:08.252Z""",22.00,38.00
"""2022-02-07T00:41:09.246Z""",22.00,38.00
"""2022-02-07T00:44:08.947Z""",22.00,38.00
"""2022-02-07T00:47:08.266Z""",22.00,38.00
"""2022-02-07T00:50:08.270Z""",22.00,38.00
"""2022-02-07T00:53:08.274Z""",22.00,38.00
"""2022-02-07T00:56:08.275Z""",22.00,38.00
"""2022-02-07T00:59:08.281Z""",22.00,38.00
"""2022-02-07T01:02:08.283Z""",22.00,38.00
"""2022-02-07T01:05:08.284Z""",22.00,38.00
"""2022-02-07T01:08:08.289Z""",22.00,38.00
"""2022-02-07T01:11:08.786Z""",22.00,38.00
"""2022-02-07T01:14:08.294Z""",22.00,38.00
"""2022-02-07T01:17:09.287Z""",22.00,38.00
"""2022-02-07T01:20:08.301Z""",22.00,38.00
